bertentangan	1) [v] beradu kening, berbantahan, berhadap(-hadap)an, bersemuka, bertemu muka, berseberangan, beroposisi, berselisih, berbeda (berpendapat), bertikai, bermusuhan, bertelingkah, berpolemik, berkelahi, bertengkar; \n\n2) [a] antagonistis, bentrok, bertubrukan, inkompatibel, inkonsisten, kontradiktif, kontras ([cak]), paradoksal; berlawanan, bersalahan, bertubrukan, terbalik; \n\n[ant] 1) bersepakat; berdamai; \n\n2) bersesuaian;
bertenun	[v] berkerawang, bersulam;
bertepat guna	[a] berdaya guna, efisien, sangkil
bertepatan	1) [v] berbarengan, berbetulan, bersamaan, bersesuaian, bertumbukan, serempak, serentak, simultan; \n\n2) [a] [cak] cocok, klop, pas, sejajar, selaras, sepadan; \n\n3) [adv] kebetulan;
bertepi	[v] berpinggir, bersisi, bertubir; berbatas, bersempadan;
bertepuk	[v] bertepik;
berteraskan	[v] berasaskan, berdasarkan, berintikan, berlandaskan, berprinsipkan, bersendikan
berterawang	[v] 1) berkerawang, berlubang-lubang, berongga-rongga; \n\n2) bersulam, bertenun;
berteriak	[v] berdengking, berkeriau, berkoar, berseru, bertempik, melaung, mendengking, memekau, memekik, mendedau, menjerit;
berteriak-teriak	[v] bergembar-gembor, berkaok-kaok, berkoar-koar, berseru-seru, gegaokan, memekik-mekik, menjerit-jerit; bersorak
berterima	[a] akseptabel, terterima;
berterima kasih	[v] berlega hati, bersyukur
bertetesan	[v] bercucuran, berderai, berlinang, mencicik, mengucur
bertikai	[v] 1) bentrok, bercakar-cakaran, bercekcok, bersengketa, bertelingkah, bertengkar, ribut; \n\n2) berbeda, berjarak, berselisih, terpaut;
bertimbal	[a] berbanding, berimbang, bertara, bertimbang, sebanding, seimbang, sepadan, sesuai, setara, setimpal;
bertimbalan	[v] berbalasan, bersahutan, bersambutan;
bertimbang(an)	1) [a] berpadanan; \n\n2) [v] berbalasan, bersambutan;
bertimbang(an) kata	berbalas kata;
bertimbang(an) pandang	berpandangan, bertukar pandang;
bertimbun	1) [v] berlambak, bertumpuk; \n\n2) [a] kumulatif, menggunung, menumpuk
bertindak	[v] bekerja, berbicara, berbuat, berlaku, bermain, berperan; beraksi
bertindan	[v] berlambak, bertumpukan;
bertingkah	[v] 1) beraksi, berbuat, bergaya, berkelakuan, berkeletah, berlagak, berlaku, berperangai, berulah; \n\n2) banyak cingcong, bawel, cerewet; berlagu, bertelingkah, tengil;
bertingkah	laku berkelakuan
bertingkah-tingkah	[v] bersahutan, bersambutan, berselang-selang, silih berganti
bertingkat	[v] 1) berpangkat-pangkat, bersusun, bertajuk, bertumpuk; \n\n2) berkelas, bermutu, berperingkat, bertaraf; \n\n3) berjenjang, bertahap, berundak;
bertinju	[v] adu jotos, beradu buku tangan ([ki]), berantem ([cak]), bercakak, bergocoh, berhantaman, berjotos, berkelahi, berlinyak, bertumbukan, jotos-jotosan;
bertirai	[v] berbidai, berkelambu, berkerai, berlangsir, bertabir
bertirakat	[v] berkhalwat, bersuluk, bertarak; bertapa, melakoni
bertitah	[v] berfirman, berkata, bersabda
bertiup	[v] berdesir, berhembus; bergerak
bertoboh-toboh	[v] bergerombolan, berkawanan, berkelompok-kelompok
bertolak	[v] 1) angkat kaki, berangkat, pergi; \n\n2) berpangkal, bertumpu;
bertolak angsur	berkompromi, bersetuju, turutmenurut;
bertolak belakang	bertentangan, inkonsisten, kontradiktif, kontras ([cak]), paradoksal;
bertolak pinggang	[v] bercekak pinggang, berkacak pinggang, bertekan pinggang
bertolong-tolongan	[v] bergotong-royong, bantu-membantu, tolong-menolong;
bertopang	[v] berdasar, berpijak, bersandar, bersendel, bersendeng, bertumpu;
bertopang	[v] beradu mulut, bercekcok, bertengkar mulut, perang mulut, berbantah, berdebat, bertarung, bertengkar;
bertopang dagu	berteleku, bertongkat tangan, meleku;
bertopeng	[v] 1) berkedok; \n\n2) [ki] berkamuflase, menyamar, menyerupa;
bertransaksi	[v] berbisnis, bernegosiasi, bertawaran, tawar-menawar
bertransformasi	[v] beralih bentuk, berubah bentuk, bermetamorfosis, menjelma
bertuah	1) [a] ampuh, bahari, keramat, sakti; \n\n2) [v] terpesona, tersantet, tersirep, tertenung
bertubi-tubi	[v] berkali-kali, bertalu-talu, berturut-turut, berulang-ulang, beruntun;
bertubrukan	1) [v] bentrok, beradu, berbenturan, berdampak, berlanggaran, bersabung, bertabrakan, bertarung, bertembung, bertumbukan; \n\n2) [a] [ki] berlawanan, bertentangan, kontradiktif, paradoksal
bertubuh	[v] berbadan, berisi;
bertudung	[v] bersungkup;
bertudung lingkup	cadar, kerudung, selir, selubung;
bertudung saji	tudung hidang, tudung tepak;
bertugas	[v] bekerja, berdarma, berdinas;
bertujuan	[v] berhajat, bermaksud, berniat, berujud;
bertukar	[v] 1) beralih, berganti, bergilir, bersalin, bersilih, berubah; \n\n2) bergeser, berkisar, berpindah;
bertukar akal	edan, gendeng, gila, majenun, miring ([ki]), sakit ingatan, sedeng, sinting;
bertukar haluan	berbalik, berpaling haluan, berputar;
bertukar pikiran	berbahasan, berbincang-bincang, berdebat, berdialog, berdiskusi, berunding;
bertukar-tukar	[v] gonta-ganti ([cak]), berganti-ganti;
bertukaran	[v] 1) bertukar-tukaran, tukarmenukar; \n\n2) bergantian, bergiliran, silihberganti;
bertukas-tukas	[v] berkali-kali, bertubi-tubi, berulang-ulang, beruntun;
bertulang	[v] berangka, berkerangka; berduri;
bertulis	[v] bercatat, bercetak, bersurat;
bertumbuh	[v] beranak bercucu, beranakpinak, berkembang, berlipat, membanyak, membiak;
bertumbuk	[v] 1) bertumbukan; \n\n2) berhadapan, berjumpa, bersua;
bertumbukan	[v] 1) bentrok, beradu, berantuk, berbenturan, berlanggaran, bertabrakan, bertarung, bertubrukan; \n\n2) bertembung, bertemu \n\n3) adu jotos, bergocoh, berjotos, berkelahi, bertinju, jotos-jotosan; \n\n4) berbarengan, bersamaan, bertepatan;
bertumpu	[v] 1) berdiri, berjejak, berpijak; bertapak; \n\n2) [ki] berdasar, bersandar, bertopang; berpangkal, bertolak;
bertumpuk(-tumpuk)	1) [a] bertimbun, kumulatif, menggunung; \n\n2) [v] berlompok-lompok, beronggok-onggok, bersusun-susun, bertimbun-timbun, bertindihan, bertumpang tindih, bertumpukan; berlapis, berlimpit; berlipat-lipat; \n\n3) [v] bersesakan, memenuhi, tumplak
bertunangan	[v] tukar cincin;
bertunas	[v] berkecambah, bersemi, tumbuh
bertunda	[v] berangkat, bertolak
bertunggu	[v] berjaga, berkawal;
berturut-turut	[v] 1) berendeng, berenteng-renteng, berentet, bersambungan, berturutan, beruntun, berurutan, serial; \n\n2) bertubi-tub;
berturutan	1) [v] berturut-turut; \n\n2) [a] berantai, bersambutan, beruntun, berurutan, konsekutif, kronologis; suksesif, sambungmenyambung;
berturutan campur	ikut campur;
bertutur	[v] berbicara, bercakap, berkata, bersuara, berucap, berujar, mengomong
beruang	[a] berada, kaya;
beruas-ruas	[v] bertebu-tebu, ber-gelang-gelang, bersendi-sendi, berbuku-buku;
berubah	[v] beralih, berganti, bersalin, bertukar;
berubah akal	1) berubah arah, berubah haluan, berubah pandangan, berubah pendapat, berubah pendirian, berubah pikiran; \n\n2) bertukar akal, berubah ingatan, edan, gendeng, gila, majenun, miring ([ki]), sakit ingatan, sedeng, sesat, sinting, terganggu (ingatan);
beruban	[v] 1) ubanan; \n\n2) [ki] lanjut usia; \n\n3) [ki] berpengalaman;
berucap	[v] berbicara, bercakap, berkata, bersuara, bertutur, berujar, (me)ngomong
berudu	[n] anak katak, cebong, gerundang, kecebong
berudu	[v] bermusuhan, bersaing, berselisih, berseteru
berujar	[v] berbicara, bercakap, berfirman, berkata, bersabda, bersuara, bertutur, berucap, mengomong, merenjeng lidah
berujud	[v] bermaksud, berniat, bertujuan
berujul	[n] kejen, lanjam, mata bajak, mata tenggala, nayam, sungkal bajak
berukir	[v] berpahat
berukuran	[v] 1) berdimensi, berformat, bermatra; \n\n2) berdosis, bertakaran;
berulah	[v] beraksi, berbuat, bertindak, bertingkah
berulang	[a] iteratif, repetitif, tautologis;
berulang-ulang	[v] bergema, berkali-kali, bersambung-sambung, bertubi-tubi, bertukas-tukas, bertalu-talu, berulang kali, melayut;
berulat	[a] [ki] busuk, rusak
berumah	[v] diam, duduk, tinggal, bertempat;
berumbai	[v] berjeleber, terburai;
berumbai-rumbai	[v] berjumbai-jumbai, bergantungan, berjerambai, berjerlai-jerlai, berjurai-jurai, berjerabai, berjerumbai
berumbaian	[v] berjuraian, berjumbaian;
berumpuk	[v] berlonggok, beronggok, bertimbun
berumpun	[v] berperdu, berungkun, berkelompok;
berumur	[a] dewasa, berida, bertongkat sendok, gaek ([cak]), jompo, lanjut umur, lanjut usia, renta, sepuh, tua, tua bangka, tua bengkok, tua leler, tua lontok, tua renta, uzur, wreda; \n\n[ant] belia
beruncit-runcit	[a] berangsur-angsur, berdikit-dikit, berkecil-kecil, sedikit demi sedikit, uncang-uncit
berunding	[v] berandai-andai, berbaik-baik, berbicara, berbincang, bercakap-cakap, berembuk, berkira-kira, berkompromi, bermufakat, berpadanan, berpadu-padan, berapat, bersepakat, bertenggang
berunggun	[v] berlonggok, beronggok, bertimbun, bertumpuk
berunjuk rasa	[v] berdemonstrasi;
beruntai	[v] berjuntai, berenteng, beronte;
beruntaian	[v] berangkaian, berenteng-renteng, beroncean;
beruntun	[v] bersambung, berangkaian, berhubung, berturut-turut
beruntung	1) [a] asian, mujur, warisan; \n\n2) [v] berlaba, bermanfaat, bermaslahat; \n\n3) [a] berhasil, berjaya, menang, sukses; \n\n[ant] merugi
beruntus	[n] belang-belang, bentol, bintik-bintik, bintil, jendol, jendul, titik-titik, tonjolan, totol, tutul-tutul
beruntutan	[v] bersesuaian, bertepatan, selaras, sepadan, setara, setimbal, sewajar
berupa	[v] berbentuk, bercorak, berkelakuan, berona, berpaham, berperangai, bersifat, bertokoh, berwarna, berwujud; cantik, elok;
berupaya	[v] berikhtiar, bertenggang, berusaha, mencari akal, mencari jalan
berura-ura	[v] bermusyawarah
berurai	[v] bercerai-berai, berderai-derai;
berurat	[v] berakar, berjalur, bersalur, berserat, berotot;
berurat berakar	mendalam, mengakar, merasuk
beruris-uris	[v] bergaris-garis, bergores-gores, berparut-parut
berurusan	[v] berhubungan, bermasalah;
berurut	[v] 1) antre, beratur, berderet; \n\n2) berantai, berlanjut bersambungan, bersinambung, berturut-turut;
berurutan	1) [v] berendeng, berenteng-renteng, berentet, bersambungan, bersambutan, berturutan, berturut-turut, beruntun, sambung-menyambung; \n\n2) [a] konsekutif, kronologis, serial, suksesif;
berusaha	[v] 1) bergerak, berikhtiar, berjuang, berjerih payah, bertenggang, berupaya, mencari akal, mencari jalan, merakit ([ki]), mereka; \n\n2) berbisnis;
berusia	[v] berumur;
berusul	[v] berasal, berasas, berdasar, berpokok, berpunca
berutas	[v] bertali;
bervakansi	[v] bercuti, berlibur, berpiknik, berekreasi
bervitamin	[n] bergizi, bernutrisi
berwajah	[v] beraut, berbentuk, beriras, bermuka, beroman, berparas, bertampang, berupa
berwajib	[v] berhak, berwenang;
berwarna	[v] beragam, bercorak, berkelir, bermotif, bernuansa, berona, berpoleng, berupa;
berwarna-warna	[v] berwarna-warni;
berwarna-warni	1) [a] pancarona, pancawarna; \n\n2) [v] beragam, beraneka warna
berwasiat	[v] beramanat, berpesan;
berwaspada	[v] berawas-awas, berhati-hati, berjaga-jaga, bersiap sedia, bersedia lengkap, bersungguh-sungguh;
berwatak	[v] berbudi pekerti, berjiwa, berkarakter, berkelakuan, berkepribadian, bermoral, berperangai, berperilaku, bersemangat, bersifat, bertabiat;
berwawancara	[v] bertanya jawab;
berwenang	[v] berhak, berkuasa, berwajib;
berwibawa	1) [v] berkarisma, berpengaruh; \n\n2) [a] karismatis;
berwisata	[v] berekreasi, berkelah, berliburan, berpelesir, berpesiar, berpiknik, bertamasya, dolan, jalan-jalan, melancong, piknik
berwujud	[a] berbentuk, berupa, kasat mata, konkret, nyata, real;
berziarah	[v] berkunjung, melawat, menjenguk, menyadran, menyekar
berzikir	[v] beratib, berdoa; bertahlil, bertahmid, bertakbir, berwirid
berzina	[v] bercabul, bergendak, bermukah, main kayu ([ki]), membabi jalang ([ki]), menjangak, melacur
besar	1) [a] adi, agam, agung, akbar, banyak, berdus, boyas, buncit, buntal, dewasa, dominan, gadang, gede, gembung, gemuk, gendut, hebat, hiper-, kabir, kapital, kuat, lapang, lebar, longgar, luas, luhur, mahal, mega, mulia, muluk, raya, super, tegap, tinggi; \n\n2) [v] tumbuh, berkembang; \n\n[ant] kecil
besar cakap	besar kecek, besar mulut, omong besar, pembual; besar kepala, sombong;
besar hati	[a] bangga, gembira;
besar kepala	1) balela, bengal, keras kepala; \n\n2) aga, agul, anggak, angkuh, arogan, bengah, besar cakap, besar kecek, besar mulut, bongak, bongkak, burakah, congkak, gaduk, jemawa, kacak, langguk, lantam, mengangkat diri, pongah, rangah, sombong, tinggi hati, uju; s;
besar lengan	berkuasa, berpengaruh, kuat;
besar perut	1) buncit, gendut; \n\n2) angkara, loba, serakah, tamak; \n\n3) berbadan dua, berisi, bunting, duduk perut, hamil, membawa berat, mengandung, sarat;
besar-besaran	[a] megah, meriah; gencar, habis-habisan;
beserta	[v] 1) berikut, bersama; \n\n2) ikut, turut; \n\n3) membarengi, mendampingi, menemani, mengiringi, menyertai;
beset	[a] babak, balur, baret, barut, beret, calar, gores, jejas, lecet, ledes, lelas, parut, terkelupas, terkopek, terkubik, terkupas;
besi	[n] ferum, logam, metal;
besi berani	besi sembrani, magnet;
besi putih	ayan, belek, kaleng, seng, timah sari;
besi tua	apkiran, bangka, (barang) bekas, kerdak, loakan, reruntuk, rombengan, romong, rongsokan
besing	[n] desing, lesing, lesit;
besok	[n] akan datang, besok lusa, esok lusa, esok, kelak, lusa, nanti, tulat
bestel	[n] ekspedisi, pengiriman (barang);
bestelan	[n] kiriman, pesanan
besut	[v] 1) mengalai, menggahar, menggonyoh, menggosok, menyental; mem-bersihkan; \n\n2) [ki] memoles, memperbaiki, mempercantik, memperhalus, memperindah, mendandani
bet	[n] pemukul bola pingpong
betah	[a] demen ([cak]), kerasan, kuat, sabar, senang, tabah, tahan, telaten
betak-betak	[n] betik-betik, biang keringat, biring peluh, ruam
betapa	[adv] alangkah, bagaimana pun, bagaimana, bagaimanapun juga, berapa, buatan, bukan main, bukan, lebih-lebih, meski, sungguh;
betara	[n] batara, dewa [n] batari, dewi
betatas	[n] ubi jalar
beterbangan	[v] berlayangan, melayang-layang, berhamburan,
beterjunan	[v] berjatuhan, berlompatan, berhamburan;
beternak	[v] memelihara, memiara, menjaga, menggembala;
beti-beti	[n] bida, biti-biti, dayang, pelayan
betik	[n] kates, keliki, pepaya
betik	[v] beredar, merebak, merewak, pecah, terbit, terdengar, terhambur, terkuak, tersebar, terselenting, terserak, tersiar, tertabur, tertebar
betik-betik	[n] betak-betak, biang keringat, biring peluh, ruam
betina	[n] awewe, bini, cewek, dayang, hawa, istri, perempuan, puan, putri, wadon, wanita \n\n[ant] jantan
beton	[n] batu, kerikil, pasir, semen
betul	[a] 1) sesungguhnya, sungguh; \n\n2) cocok, piawai, sesuai, tepat; \n\n3) absah, asli, bersih, orisinal, sejati, tulen; \n\n4) pas, persis, tepat; \n\n5) [cak] beres, berfungsi, jalan, normal; \n\n[ant] salah
betul-betul	[adv] amat, banget ([cak]), benar-benar, kelewat ([cak]), sama sekali, sangat, sekali, sungguh-sungguh, terlalu, terlampau;
betulan	[a] [cak] benar, benaran ([cak]), real, sungguhan;
bhayangkara	[n] tamtama
biadab	[a] amoral, asusila, barbar, bengis, bergajul, brengsek, brutal ([cak]), buas, buruk, buta hati, cabul, cendala, ceroboh, durjana, jahat, jendala, kasar, kejam, keji, kurang adat, kurang ajar, lalim, lancang, liar, lucah, nakal, papakerma, primitif, sadis, semena-mena, sewenang-wenang, tunasusila, ugal-ugalan, zalim; \n\n[ant] beradab
biadi	[n] cacing kerawit, cacing keremi
biak	[v] kembang, tumbuh;
biang	[n] 1) asal mula, babon, bibit, bos, inang, induk, indung, inti, kepala, pangkal, pati, pemimpin, pokok; \n\n2) biang keladi, buaya; \n\n3) ekstrak, esens, konsentrat, sari; \n\n4) akar, benih, pohon;
biang keladi	aktivis, arsitek, benggolan, biang kerok, dalang, dedengkot, gembong, induk bala, inisiator, motor, otak, pelopor, pemrakarsa, pencetus, pengambil inisiatif, penggagas, penggerak, pentolan ([cak]), tokoh;
biang keringat	betak-betak, betik-betik, biring peluh, keringat buntet, ruam
bianglala	[n] benang raja, keluwung, pelangi, teja, ular mengiang, warna-warni
biaperi	[n] pedagang, saudagar
biar	[p] 1) kendati, meski; \n\n2) [cak] agar, supaya;
biara	[n] asrama, bruderan, pertapaan, susteran, wihara
biarawan	[n] biksu, bruder, pertapa, rahib, romo
biarawati	[n] biksuni, pertapa (perempuan), suster
biarpun	[a] kendatipun, meskipun, sungguhpun, walaupun
bias	[n] 1) anomali, belokan arah, deviasi, distorsi, pancaran, patahan, pencaran, penyimpangan, refraksi, sebaran, simpangan; \n\n2) kecurigaan, praduga, prasangka, purbasangka, syak;
biasa	[a] 1) awam, banal, elementer, formal, gaib, jamak, kaprah, kebanyakan, kering, konvensional, lasah, lasak, lazim, lugu, lumrah, naif, natural, normal, polos, populer, prosais, reguler, rutin, sahaja, sedang, sederhana, sewajarnya, simpel ([cak]), standar, stereotip, teradat, teratur, umum; \n\n2) kebanyakan, preman, sipil; \n\n3) cakap, lihai, luwes, mahir, pandai, piawai, terampil, terbiasa, terkondisi; \n\n4) kerap, rutin, sering; \n\n[ant] istimewa
biasanya	[a] kebanyakan, lazimnya, rata-rata, umumnya
biawak	[n] beriang
biaya	[n] anggaran, bayaran, bea, beban, belanja, dana, imbalan, kos, ongkos, pengeluaran, upah;
biaya siluman	tips, uang pelicin, uang sogok;
Bibel	[n] Alkitab, Injil
bibi	[n] 1) bulik, etek, mak kecil, mak cik, mak muda, tante; \n\n2) abdi, bayu, bedinda, benduan, hamba, pelayan, pembantu rumah tangga, pesuruh, pramuwisma
bibir	[n] 1) bingkai, birai, gisik, lis, pigura, pinggir, rusuk, sembir, sisi, susur, tepi, tubir; \n\n2) [cak] bacot, cakap, congor, lambe, perkataan, tuturan, ucapan
bibit	[n] 1) baka, bakal, benih, benur, bija, biji, calon, kader, kecambah, keturunan, punca, redih, semaian, tampang, tunas; \n\n2) akar, asal mula, awal, induk, kausa, pangkal, pokok, sebab; \n\n3) kadet, kandidat; \n\n4) biang, ekstrak, esens, konsentrat, pati, sari;
bibit penyakit	bakteri, basil, kuman, mikroba, patogen;
bibliografi	[n] daftar acuan, daftar rujukan, daftar bacaan, daftar pustaka, kepustakaan, literatur, pustaka acuan, referensi
bibliotek	[n] perpustakaan, ruang baca, ruang belajar, taman bacaan, taman pustaka
bicara	1) [n] cakap, celotehan, kata, ocehan, omongan, perkataan, suara, tutur, ucapan, ujaran, wicara; \n\n2) [n] akal budi, penalaran, pikiran, rasio; \n\n3) [n] [cak] pembicaraan, perundingan;
bicokok	[n] bingkatak, buaya katak, buaya kecil
bida	[n] 1) bidadari; \n\n2) beti-beti, biti-biti, dayang, pelayan
bidadari	[n] dewi, haur, peri
bidah	[n] dusta, kebohongan
bidak	[n] benteng, buah catur, gajah, kuda, laskar, menteri, permaisuri, piadah, pion, raja
bidal	[n] dedal, sarung jari, tudung jari
bidan	[n] dukun bayi, dukun beranak, paramedis, perawat, suster
bidang	[n] 1) aspek, bagian, dunia, faktor, jurusan, kelompok, permukaan, segi, sektor, sisi, sudut pandangan, tempat; \n\n2) lopak, petak, piring; \n\n3) disiplin, keahlian, lapangan, lingkungan, vak;
bidang	[a] datar, latar, lebar, papak, papar
bidara	[n] widara
bidara laut	bidara pahit, kebel;
bidas	[v] 1) membingkas, menjeprat, terlontar; \n\n2) berbalik, melantun, melenting, memantul, membal, mengambul, menganjal, mengantul, mengelanjar, mengenyal, menyembat; \n\n3) melantas, mendobrak, menembus, menempur, menerobos, menyerang, menyerbu, menyerobot, meradak, merempuh; \n\n4) membalas, menanggapi, menangkis, menimpali, menjawab, merespons;
bidasan	[n] 1) balasan, jawaban, reaksi, respons, tangkisan; \n\n2) gempuran, serangan, serbuan, terjangan
bidik	[v] 1) membega, memitar, menatar, menenok, mengacu, mengarahkan, menghalakan, mengincar, menodongkan, menuju, menunjukkan, menyasar; \n\n2) membelek, mengamati, mengawasi, melihat;
